Customer_ID,Purchase_History,Recommended_Product_ID,Recommendation_Score
Customer_2334,Product_008;Product_016,Product_003,0.9454501859420996
Customer_2335,Product_018,Product_008,0.7571889900188179
Customer_2336,Product_017,Product_016,0.7414442940255084
Customer_2337,Product_013;Product_007;Product_009,Product_005,0.9949264522285081
Customer_2338,Product_007;Product_011;Product_008,Product_007,0.8213128701200944
Customer_2339,Product_008;Product_016,Product_018,0.7606126739978623
Customer_2340,Product_018,Product_020,0.9883771869769782
Customer_2341,Product_010;Product_019,Product_004,0.9464257494034223
Customer_2342,Product_018;Product_016;Product_006,Product_008,0.9548886550845312
Customer_2343,Product_005;Product_016,Product_017,0.8614725910187131
Customer_2344,Product_012;Product_002;Product_016,Product_010,0.768709238986411
Customer_2345,Product_003,Product_010,0.9259621662360686
Customer_2346,Product_004;Product_005,Product_006,0.8774492282980106
Customer_2347,Product_007;Product_004,Product_005,0.7487174394835152
Customer_2348,Product_002;Product_004,Product_016,0.9746260587574663
Customer_2349,Product_011;Product_017,Product_018,0.9853601300988755
Customer_2350,Product_011,Product_008,0.786326478713156
Customer_2351,Product_019;Product_014,Product_001,0.8094707152856989
Customer_2352,Product_010,Product_020,0.7253992333808335
Customer_2353,Product_020;Product_017,Product_017,0.9327556089388744
Customer_2354,Product_002;Product_015,Product_017,0.7557735609313817
Customer_2355,Product_013,Product_003,0.893053069484608
Customer_2356,Product_013;Product_016,Product_003,0.7842787165696272
Customer_2357,Product_003,Product_001,0.8475762263438542
Customer_2358,Product_002,Product_019,0.9079835342258058
Customer_2359,Product_011,Product_013,0.8351725217511305
Customer_2360,Product_015,Product_017,0.833865562484831
Customer_2361,Product_004,Product_011,0.7300498644690536
Customer_2362,Product_014;Product_019,Product_002,0.8211626491730737
Customer_2363,Product_015;Product_017;Product_013,Product_011,0.9014758818245664
Customer_2364,Product_018;Product_001;Product_005,Product_012,0.7956564167387915
Customer_2365,Product_011;Product_013,Product_008,0.8911458802136573
Customer_2366,Product_007;Product_004,Product_020,0.8763671690866468
Customer_2367,Product_020,Product_020,0.7781064630714637
Customer_2368,Product_006,Product_010,0.9063441630398478
Customer_2369,Product_007;Product_002,Product_017,0.9165459069592768
Customer_2370,Product_004;Product_016;Product_013,Product_003,0.7099226403402125
Customer_2371,Product_018,Product_005,0.7738391586689907
Customer_2372,Product_012,Product_019,0.8404277528993132
Customer_2373,Product_008;Product_006;Product_012,Product_008,0.8029019787164487
Customer_2374,Product_013;Product_004,Product_018,0.760255070209652
Customer_2375,Product_007,Product_009,0.8655060623455986
Customer_2376,Product_018;Product_012,Product_001,0.7217729504058998
Customer_2377,Product_018,Product_008,0.7672773086133162
Customer_2378,Product_018;Product_015,Product_007,0.8527068686887005
Customer_2379,Product_008;Product_014,Product_010,0.7664475678117901
Customer_2380,Product_015,Product_004,0.7524357748493009
Customer_2381,Product_010;Product_004,Product_006,0.8058755935161634
Customer_2382,Product_008;Product_017,Product_002,0.7955535118347816
Customer_2383,Product_020,Product_003,0.7247768431314531
Customer_2384,Product_016;Product_005,Product_006,0.7404394830203938
Customer_2385,Product_014;Product_017;Product_016,Product_001,0.9863432632100448
Customer_2386,Product_002;Product_004,Product_004,0.7679153715614377
Customer_2387,Product_011,Product_012,0.99586626637587
Customer_2388,Product_006,Product_018,0.9289354564290566
Customer_2389,Product_011;Product_020,Product_012,0.7842310581846454
Customer_2390,Product_004;Product_013;Product_005,Product_013,0.728459370289492
Customer_2391,Product_002;Product_004,Product_011,0.9294748182643833
Customer_2392,Product_010;Product_011;Product_016,Product_003,0.7132860622587116
Customer_2393,Product_009,Product_003,0.9568449117014343
Customer_2394,Product_017;Product_013,Product_019,0.9342945765116397
Customer_2395,Product_008;Product_011;Product_002,Product_002,0.7243218750768297
Customer_2396,Product_015;Product_006,Product_010,0.90472848505766
Customer_2397,Product_005,Product_007,0.7904506824126262
Customer_2398,Product_020,Product_018,0.9306538972064766
Customer_2399,Product_014,Product_016,0.7978356223771847
Customer_2400,Product_016,Product_018,0.7550680214067892
Customer_2401,Product_017;Product_010,Product_005,0.9358453207229172
Customer_2402,Product_001;Product_019;Product_009,Product_012,0.7729648965964411
Customer_2403,Product_003;Product_001,Product_007,0.7164105734520376
Customer_2404,Product_001;Product_010;Product_013,Product_020,0.8959405364199553
Customer_2405,Product_017;Product_015,Product_013,0.7861408528715034
Customer_2406,Product_007,Product_014,0.8917117381212004
Customer_2407,Product_020;Product_008,Product_016,0.8774915051805899
Customer_2408,Product_003;Product_018;Product_013,Product_014,0.9686562502947074
Customer_2409,Product_001,Product_020,0.9794636264704704
Customer_2410,Product_016,Product_003,0.844946683019592
Customer_2411,Product_016;Product_005,Product_016,0.9897969631863599
Customer_2412,Product_007,Product_006,0.7976512293814899
Customer_2413,Product_018;Product_019;Product_017,Product_008,0.8215638109706329
Customer_2414,Product_003;Product_004,Product_016,0.8983834339731411
Customer_2415,Product_014,Product_006,0.9550972353165162
Customer_2416,Product_001;Product_011,Product_002,0.7491405955910445
Customer_2417,Product_003;Product_002,Product_019,0.8362862633041263
Customer_2418,Product_015;Product_009;Product_002,Product_004,0.7136701686363796
Customer_2419,Product_018;Product_002,Product_016,0.8181143790772751
Customer_2420,Product_013,Product_015,0.9054769030552591
Customer_2421,Product_003,Product_003,0.9648365706218478
Customer_2422,Product_001;Product_015,Product_006,0.9264921829038046
Customer_2423,Product_014;Product_018;Product_016,Product_020,0.7197474162424607
Customer_2424,Product_015,Product_019,0.9290167518457079
Customer_2425,Product_010;Product_019;Product_005,Product_018,0.9622259824645532
Customer_2426,Product_017;Product_009,Product_018,0.9088454227047964
Customer_2427,Product_002;Product_003,Product_006,0.8215126121744603
Customer_2428,Product_002,Product_019,0.7645247781743617
Customer_2429,Product_002;Product_014;Product_006,Product_002,0.8517323135268853
Customer_2430,Product_002,Product_018,0.8788606993603676
Customer_2431,Product_014;Product_013,Product_003,0.7459263092204684
Customer_2432,Product_003;Product_007,Product_005,0.9204764611917934
Customer_2433,Product_011;Product_013;Product_005,Product_006,0.8823102283811638
Customer_2434,Product_007;Product_013,Product_002,0.9040201932338658
Customer_2435,Product_019;Product_004;Product_009,Product_003,0.7569659644425502
Customer_2436,Product_020,Product_003,0.8907096111110961
Customer_2437,Product_015;Product_008;Product_020,Product_017,0.9676180891862551
Customer_2438,Product_014;Product_015;Product_005,Product_020,0.9986979523816177
Customer_2439,Product_007;Product_012,Product_014,0.8874783025897903
Customer_2440,Product_005;Product_015;Product_001,Product_005,0.7012952580322485
Customer_2441,Product_018;Product_005;Product_017,Product_010,0.8626567872736839
Customer_2442,Product_008;Product_017;Product_004,Product_009,0.8920690097558576
Customer_2443,Product_004,Product_001,0.8684478030260958
Customer_2444,Product_011;Product_003;Product_007,Product_017,0.9025266348572283
Customer_2445,Product_001,Product_005,0.8766187936773819
Customer_2446,Product_004,Product_014,0.8336813193017156
Customer_2447,Product_011,Product_001,0.8910816957259298
Customer_2448,Product_010;Product_003;Product_001,Product_006,0.9504417800044792
Customer_2449,Product_017,Product_009,0.82809898679876
Customer_2450,Product_009;Product_003,Product_007,0.8883264587499944
Customer_2451,Product_001;Product_007;Product_006,Product_016,0.9373116487325907
Customer_2452,Product_002;Product_001;Product_003,Product_019,0.9607387074331124
Customer_2453,Product_010,Product_002,0.7541133761533052
Customer_2454,Product_010;Product_008;Product_019,Product_019,0.8830946825222136
Customer_2455,Product_001;Product_015,Product_017,0.7483014358198762
Customer_2456,Product_008,Product_009,0.7155202853715723
Customer_2457,Product_015;Product_018,Product_007,0.9956233461950461
Customer_2458,Product_020,Product_014,0.9641276919321984
Customer_2459,Product_013;Product_018,Product_001,0.8763293817207736
Customer_2460,Product_007;Product_017,Product_016,0.8083233325793038
Customer_2461,Product_006;Product_014,Product_016,0.7956528941688592
Customer_2462,Product_019,Product_014,0.7569188037588822
Customer_2463,Product_004;Product_006,Product_017,0.8875504916719257
Customer_2464,Product_011,Product_008,0.7988416887200916
Customer_2465,Product_005,Product_004,0.9843399814427422
Customer_2466,Product_010;Product_008,Product_008,0.8767476465374808
Customer_2467,Product_001;Product_018;Product_019,Product_003,0.8718582340567308
Customer_2468,Product_005;Product_012;Product_007,Product_020,0.7093671987009469
Customer_2469,Product_005;Product_018;Product_019,Product_005,0.8575229061838325
Customer_2470,Product_020,Product_006,0.7005351747175441
Customer_2471,Product_006;Product_018;Product_001,Product_002,0.954720788782729
Customer_2472,Product_004;Product_017,Product_015,0.8350025058997177
Customer_2473,Product_012,Product_009,0.9444594825547389
Customer_2474,Product_013;Product_006;Product_020,Product_010,0.7470629585717774
Customer_2475,Product_008,Product_002,0.860348311981611
Customer_2476,Product_020,Product_005,0.7469472597227369
Customer_2477,Product_014,Product_009,0.7603899735406412
Customer_2478,Product_016;Product_019,Product_013,0.7537173109920833
Customer_2479,Product_006;Product_005;Product_014,Product_001,0.8610080904966284
Customer_2480,Product_015;Product_011,Product_016,0.8526873239148078
Customer_2481,Product_011;Product_020,Product_009,0.7577615093289586
Customer_2482,Product_018;Product_007,Product_014,0.9417836498417751
Customer_2483,Product_005;Product_009;Product_002,Product_004,0.9112657404123604
Customer_2484,Product_011;Product_019,Product_005,0.881913210325638
Customer_2485,Product_011,Product_005,0.7676368978533945
Customer_2486,Product_009;Product_012,Product_008,0.9711196635360022
Customer_2487,Product_009,Product_009,0.9364459499826588
Customer_2488,Product_005;Product_015;Product_006,Product_004,0.819595383857631
Customer_2489,Product_010,Product_016,0.782296040241287
Customer_2490,Product_014;Product_018;Product_020,Product_011,0.8928632247807752
Customer_2491,Product_005;Product_002,Product_020,0.8559758066632377
Customer_2492,Product_001,Product_007,0.8949258357590771
Customer_2493,Product_003;Product_007;Product_006,Product_007,0.8114521599341875
Customer_2494,Product_012,Product_014,0.9315970701163665
Customer_2495,Product_007;Product_005,Product_002,0.7643791235793249
Customer_2496,Product_015;Product_013;Product_002,Product_014,0.9967607837623192
Customer_2497,Product_001;Product_004,Product_016,0.779354605065826
Customer_2498,Product_012;Product_015;Product_005,Product_004,0.7783230373884568
Customer_2499,Product_002,Product_020,0.9849240547722362
Customer_2500,Product_003;Product_009;Product_012,Product_003,0.7088469237407435
Customer_2501,Product_014;Product_008;Product_010,Product_018,0.7289649593082395
Customer_2502,Product_018;Product_009;Product_007,Product_007,0.8029472294442537
Customer_2503,Product_006;Product_016;Product_009,Product_001,0.9824521841033599
Customer_2504,Product_013;Product_002;Product_012,Product_010,0.810377200865563
Customer_2505,Product_016,Product_014,0.8303380502424861
Customer_2506,Product_014;Product_016,Product_015,0.7311424082101745
Customer_2507,Product_005;Product_006,Product_015,0.8712601382703222
Customer_2508,Product_015,Product_016,0.7338802843078145
Customer_2509,Product_001;Product_014,Product_016,0.7657131053842433
Customer_2510,Product_009,Product_015,0.8149291424306591
Customer_2511,Product_016;Product_006;Product_019,Product_007,0.9015772960801081
Customer_2512,Product_016;Product_005,Product_001,0.964688772960284
Customer_2513,Product_020,Product_001,0.8255480655150369
Customer_2514,Product_015;Product_007;Product_019,Product_008,0.7734704287058948
Customer_2515,Product_005;Product_003,Product_010,0.8070331951107761
Customer_2516,Product_007,Product_016,0.9832973508341512
Customer_2517,Product_006;Product_018,Product_017,0.7524382886454962
Customer_2518,Product_012;Product_011;Product_003,Product_014,0.8237166244844265
Customer_2519,Product_011;Product_009,Product_016,0.7011014977132363
Customer_2520,Product_018,Product_012,0.9632886576595667
Customer_2521,Product_004;Product_011,Product_014,0.8275812197772223
Customer_2522,Product_007;Product_019;Product_018,Product_001,0.8417434610555735
Customer_2523,Product_017;Product_007;Product_012,Product_010,0.723658104723206
Customer_2524,Product_017;Product_003,Product_011,0.7436436550117858
Customer_2525,Product_008,Product_011,0.7977241311596971
Customer_2526,Product_014,Product_008,0.9850047515197797
Customer_2527,Product_003,Product_020,0.82952371372417
Customer_2528,Product_016;Product_002,Product_013,0.7005219840661964
Customer_2529,Product_012;Product_002,Product_008,0.9038119856185969
Customer_2530,Product_013,Product_012,0.8417622669533781
Customer_2531,Product_008;Product_020;Product_013,Product_018,0.8272994474737476
Customer_2532,Product_016;Product_020;Product_006,Product_004,0.7227282929817521
Customer_2533,Product_016,Product_004,0.7964865425873817
Customer_2534,Product_018,Product_010,0.7261384542474902
Customer_2535,Product_019,Product_011,0.8880700977126487
Customer_2536,Product_020,Product_006,0.9074497773719221
Customer_2537,Product_019;Product_012;Product_006,Product_016,0.781329306752131
Customer_2538,Product_019,Product_019,0.8040267866273776
Customer_2539,Product_005;Product_001;Product_003,Product_003,0.7038970116206631
Customer_2540,Product_010,Product_002,0.8603378238616627
Customer_2541,Product_005;Product_017,Product_008,0.9810417693634232
Customer_2542,Product_002,Product_018,0.9650074820345065
Customer_2543,Product_011;Product_016;Product_006,Product_011,0.9478637918014743
Customer_2544,Product_009,Product_020,0.7856513222782868
Customer_2545,Product_020;Product_019;Product_004,Product_009,0.9712258036356528
Customer_2546,Product_007;Product_002,Product_002,0.7145707548126907
Customer_2547,Product_012,Product_002,0.7361618898381953
Customer_2548,Product_008;Product_013,Product_008,0.9332279840112547
Customer_2549,Product_018,Product_011,0.8440818314568277
Customer_2550,Product_019,Product_009,0.8059965490436142
Customer_2551,Product_002;Product_012;Product_001,Product_010,0.8086995157344075
Customer_2552,Product_015;Product_012;Product_014,Product_012,0.863926648265592
Customer_2553,Product_014,Product_006,0.7415888543373341
Customer_2554,Product_015;Product_017,Product_017,0.8712502000952876
Customer_2555,Product_002;Product_008;Product_010,Product_019,0.7277831762884429
Customer_2556,Product_012;Product_011,Product_008,0.9475816522788862
Customer_2557,Product_004;Product_002,Product_017,0.8063145255517178
Customer_2558,Product_014;Product_005,Product_003,0.7174051080485757
Customer_2559,Product_014;Product_007,Product_018,0.8232563049476501
Customer_2560,Product_003;Product_014;Product_002,Product_004,0.9835287145211136
Customer_2561,Product_019;Product_010;Product_014,Product_012,0.7674235097746032
Customer_2562,Product_005;Product_006,Product_013,0.8315417243260974
Customer_2563,Product_016;Product_003;Product_014,Product_006,0.7105013681400647
Customer_2564,Product_010,Product_007,0.7842199319819779
Customer_2565,Product_015;Product_013,Product_015,0.9980783457659614
Customer_2566,Product_019;Product_012,Product_001,0.957246891074685
Customer_2567,Product_018;Product_009,Product_017,0.799769599051475
Customer_2568,Product_009;Product_020;Product_003,Product_020,0.912910007359219
Customer_2569,Product_013,Product_007,0.8397812633777081
Customer_2570,Product_001;Product_006;Product_019,Product_014,0.8475890357942456
Customer_2571,Product_009;Product_001,Product_020,0.9433853971836196
Customer_2572,Product_004;Product_002;Product_017,Product_007,0.7341273135117046
Customer_2573,Product_007;Product_006,Product_015,0.8712696525418369
Customer_2574,Product_014,Product_018,0.8217764055953627
Customer_2575,Product_007;Product_012,Product_003,0.8914583842288355
Customer_2576,Product_018;Product_013,Product_006,0.724611337330222
Customer_2577,Product_001,Product_006,0.8448116249521477
Customer_2578,Product_010;Product_001,Product_017,0.7825166937104219
Customer_2579,Product_012;Product_020,Product_010,0.8246908777350085
Customer_2580,Product_002;Product_007,Product_014,0.8219374897083993
Customer_2581,Product_004;Product_009;Product_018,Product_018,0.7262605781919822
Customer_2582,Product_016,Product_005,0.71649260827869
Customer_2583,Product_016;Product_020,Product_005,0.8230835788440294
Customer_2584,Product_017;Product_013,Product_010,0.991517689118662
Customer_2585,Product_014;Product_002,Product_013,0.8307954155653722
Customer_2586,Product_003;Product_020,Product_018,0.9326840434970863
Customer_2587,Product_006;Product_013,Product_002,0.8435972069838089
Customer_2588,Product_014;Product_001;Product_010,Product_014,0.9198505703854372
Customer_2589,Product_001;Product_008,Product_017,0.9281471052835042
Customer_2590,Product_004;Product_006,Product_012,0.9653189829730592
Customer_2591,Product_011;Product_016,Product_007,0.9951250222153221
Customer_2592,Product_010;Product_017,Product_002,0.9791183878879082
Customer_2593,Product_009,Product_005,0.8724132343061424
Customer_2594,Product_020;Product_016,Product_003,0.7056458771393014
Customer_2595,Product_003,Product_018,0.7107355397823372
Customer_2596,Product_007;Product_016;Product_009,Product_016,0.7819759347547307
Customer_2597,Product_008,Product_018,0.9180982051237772
Customer_2598,Product_007;Product_013;Product_019,Product_006,0.9429553269163071
Customer_2599,Product_017;Product_013,Product_003,0.8968794917784655
Customer_2600,Product_001;Product_014;Product_006,Product_012,0.9966579958887858
Customer_2601,Product_004;Product_002;Product_018,Product_015,0.9767135872503215
Customer_2602,Product_005;Product_018;Product_001,Product_008,0.7191563663384901
Customer_2603,Product_013,Product_013,0.7636673432231154
Customer_2604,Product_010;Product_001,Product_010,0.7141460047114574
Customer_2605,Product_002;Product_014,Product_005,0.9166858463611558
Customer_2606,Product_012;Product_014,Product_018,0.7518821726543661
Customer_2607,Product_001;Product_009;Product_016,Product_011,0.8407413325182849
Customer_2608,Product_011,Product_010,0.9674581324735407
Customer_2609,Product_019,Product_014,0.8708770225346842
Customer_2610,Product_005;Product_006;Product_015,Product_016,0.9644847900392968
Customer_2611,Product_017;Product_006;Product_004,Product_012,0.7932008186614343
Customer_2612,Product_016,Product_011,0.7444672370374561
Customer_2613,Product_006;Product_012,Product_004,0.8473278053545081
Customer_2614,Product_011;Product_009;Product_002,Product_001,0.8560621131554905
Customer_2615,Product_010,Product_014,0.7947219242149316
Customer_2616,Product_008;Product_014;Product_002,Product_007,0.792059851007403
Customer_2617,Product_020;Product_013,Product_008,0.7165704971955897
Customer_2618,Product_013,Product_004,0.703548471352022
Customer_2619,Product_019;Product_017;Product_007,Product_010,0.7225365945029639
Customer_2620,Product_012,Product_008,0.9517951166561502
Customer_2621,Product_019,Product_001,0.7364401458005474
Customer_2622,Product_007,Product_009,0.85832513992922
Customer_2623,Product_018;Product_001,Product_018,0.9402165272269902
Customer_2624,Product_007,Product_013,0.8640746444665266
Customer_2625,Product_020;Product_013;Product_014,Product_018,0.7870284830433874
Customer_2626,Product_001;Product_013,Product_018,0.7132210398966087
Customer_2627,Product_004;Product_007,Product_019,0.8622999039566877
Customer_2628,Product_015,Product_016,0.9425253230674229
Customer_2629,Product_020;Product_013,Product_019,0.7946116139034334
Customer_2630,Product_005,Product_012,0.7100779025065982
Customer_2631,Product_003;Product_020;Product_016,Product_010,0.8558633443766863
Customer_2632,Product_020,Product_018,0.7675874845550563
Customer_2633,Product_008,Product_002,0.8452340756287959
Customer_2634,Product_009;Product_005;Product_010,Product_005,0.9399437671010644
Customer_2635,Product_007,Product_010,0.8231700656380911
Customer_2636,Product_014;Product_002,Product_016,0.7822431723488883
Customer_2637,Product_007;Product_012,Product_014,0.7840154622915305
Customer_2638,Product_012,Product_008,0.7654460040563559
Customer_2639,Product_003;Product_007,Product_011,0.9289066991435146
Customer_2640,Product_012;Product_020;Product_008,Product_019,0.9264948921717661
Customer_2641,Product_005;Product_014;Product_003,Product_018,0.7037811146029095
Customer_2642,Product_020,Product_013,0.9755902482060961
Customer_2643,Product_003;Product_018,Product_011,0.7325319385941987
Customer_2644,Product_005;Product_010;Product_012,Product_007,0.9553289187694594
Customer_2645,Product_020;Product_013,Product_011,0.7884154966599859
Customer_2646,Product_015,Product_003,0.8268937004739683
Customer_2647,Product_011,Product_017,0.9998139242425672
Customer_2648,Product_017,Product_005,0.9764905601554337
Customer_2649,Product_011;Product_007;Product_004,Product_007,0.7385197856262461
Customer_2650,Product_014;Product_013;Product_004,Product_003,0.7184835092092124
Customer_2651,Product_012,Product_011,0.7745663910743315
Customer_2652,Product_017,Product_017,0.7012766231510991
Customer_2653,Product_011;Product_009;Product_007,Product_010,0.7531724028668544
Customer_2654,Product_017;Product_015,Product_007,0.9937310074372023
Customer_2655,Product_006,Product_001,0.8963324654065625
Customer_2656,Product_018,Product_008,0.717421752449671
Customer_2657,Product_015;Product_003;Product_011,Product_005,0.9460836179252176
Customer_2658,Product_016;Product_003;Product_017,Product_014,0.9107068256288862
Customer_2659,Product_004;Product_009;Product_016,Product_005,0.9588282986154415
Customer_2660,Product_016,Product_002,0.743630730744707
Customer_2661,Product_001;Product_013,Product_009,0.9827801216251557
Customer_2662,Product_003;Product_006,Product_019,0.9776343708498288
Customer_2663,Product_007,Product_008,0.8129994530784881
Customer_2664,Product_017,Product_015,0.9373797621701063
Customer_2665,Product_015;Product_018;Product_016,Product_005,0.9957948560978294
Customer_2666,Product_010;Product_012,Product_016,0.7329058651960744
Customer_2667,Product_001,Product_006,0.824310918713418
Customer_2668,Product_006;Product_007;Product_013,Product_006,0.9301494483372947
Customer_2669,Product_013,Product_019,0.8203287045044176
Customer_2670,Product_020;Product_018;Product_012,Product_012,0.7636805909359365
Customer_2671,Product_007;Product_012;Product_019,Product_004,0.8400190227536214
Customer_2672,Product_014,Product_017,0.8168007599806222
Customer_2673,Product_005;Product_002,Product_016,0.7463520424873744
Customer_2674,Product_005;Product_012;Product_007,Product_004,0.7258913388830589
Customer_2675,Product_016;Product_009,Product_015,0.7853787912885762
Customer_2676,Product_020,Product_003,0.8024057380584676
Customer_2677,Product_008;Product_016,Product_017,0.9265773286401728
Customer_2678,Product_001,Product_013,0.7397646975545833
Customer_2679,Product_016,Product_013,0.8713631755781543
Customer_2680,Product_003;Product_002,Product_020,0.7883813323561736
Customer_2681,Product_018,Product_011,0.8268655245836303
Customer_2682,Product_017;Product_005,Product_001,0.7256191538630751
Customer_2683,Product_015,Product_013,0.8686472265064182
Customer_2684,Product_019;Product_016;Product_014,Product_002,0.8643359899235317
Customer_2685,Product_003;Product_009;Product_010,Product_018,0.8268077054767392
Customer_2686,Product_012,Product_011,0.7838789313589376
Customer_2687,Product_007,Product_005,0.747337372277368
Customer_2688,Product_006,Product_002,0.9209329335700687
Customer_2689,Product_006;Product_018;Product_011,Product_011,0.8125130761228228
Customer_2690,Product_010;Product_015,Product_019,0.8786899245751182
Customer_2691,Product_018;Product_006,Product_009,0.8826060028250329
Customer_2692,Product_010;Product_014;Product_003,Product_009,0.7791388640366772
Customer_2693,Product_018,Product_009,0.8633355841451087
Customer_2694,Product_001;Product_019,Product_008,0.9448355975764133
Customer_2695,Product_017;Product_019;Product_015,Product_011,0.8170972515007537
Customer_2696,Product_019;Product_015,Product_003,0.7315213966413138
Customer_2697,Product_018,Product_011,0.9424779438215133
Customer_2698,Product_003;Product_008;Product_001,Product_018,0.9764172188748725
Customer_2699,Product_004;Product_017;Product_018,Product_013,0.9125638417886794
Customer_2700,Product_016;Product_004,Product_016,0.8398409963314315
Customer_2701,Product_011;Product_018,Product_006,0.9831215604046343
Customer_2702,Product_014;Product_011,Product_006,0.7488210719695266
Customer_2703,Product_011;Product_005;Product_008,Product_013,0.7469004128055274
Customer_2704,Product_004;Product_016;Product_011,Product_020,0.8492735915983252
Customer_2705,Product_004;Product_003;Product_001,Product_018,0.8182843697611265
Customer_2706,Product_005;Product_015;Product_018,Product_008,0.8120958880124589
Customer_2707,Product_013;Product_017,Product_012,0.9663824986242796
Customer_2708,Product_001;Product_009;Product_013,Product_015,0.8165998141577437
Customer_2709,Product_012;Product_007,Product_013,0.8586850737627217
Customer_2710,Product_002,Product_012,0.720146726929241
Customer_2711,Product_008;Product_019;Product_009,Product_010,0.9658957994603261
Customer_2712,Product_019,Product_019,0.9616285371985511
Customer_2713,Product_001;Product_004;Product_003,Product_015,0.8472733344294728
Customer_2714,Product_012,Product_004,0.916235084604978
Customer_2715,Product_018;Product_011;Product_004,Product_010,0.9155821612744688
Customer_2716,Product_009;Product_005,Product_008,0.8298815308143508
Customer_2717,Product_001,Product_015,0.714511852959721
Customer_2718,Product_005;Product_010,Product_005,0.8726888734074908
Customer_2719,Product_001;Product_010;Product_012,Product_002,0.9317718861096886
Customer_2720,Product_012;Product_010;Product_017,Product_014,0.7917881632243791
Customer_2721,Product_017,Product_012,0.9965051201586412
Customer_2722,Product_017;Product_007,Product_007,0.8897920066271102
Customer_2723,Product_007;Product_015;Product_004,Product_015,0.9906479152334329
Customer_2724,Product_002,Product_015,0.9046282954033265
Customer_2725,Product_001,Product_019,0.8227585401468158
Customer_2726,Product_017;Product_009;Product_008,Product_018,0.9719007216320479
Customer_2727,Product_003;Product_010,Product_012,0.7568012598486713
Customer_2728,Product_017;Product_018,Product_007,0.9363363069022463
Customer_2729,Product_002;Product_009,Product_001,0.7175747390402258
Customer_2730,Product_018;Product_009;Product_019,Product_015,0.8332748497822631
Customer_2731,Product_008;Product_005,Product_010,0.7899845246466831
Customer_2732,Product_012;Product_015;Product_005,Product_016,0.943125020720487
Customer_2733,Product_002;Product_014;Product_015,Product_012,0.7995360755983965
Customer_2734,Product_019;Product_015,Product_019,0.7226989066102141
Customer_2735,Product_004;Product_010,Product_007,0.8206743027070766
Customer_2736,Product_017;Product_013;Product_012,Product_020,0.9603047319310278
Customer_2737,Product_011,Product_006,0.9578344746230639
Customer_2738,Product_003;Product_011;Product_012,Product_008,0.9516899596455302
Customer_2739,Product_002,Product_019,0.9740179140477112
Customer_2740,Product_018,Product_018,0.8262044932210525
Customer_2741,Product_004;Product_010;Product_003,Product_016,0.9336592652151177
Customer_2742,Product_013,Product_005,0.9814229812769879
Customer_2743,Product_004;Product_017;Product_003,Product_010,0.8014988213595264
Customer_2744,Product_002;Product_018;Product_020,Product_018,0.7985299360458451
Customer_2745,Product_018;Product_001;Product_010,Product_004,0.8771009830002947
Customer_2746,Product_016,Product_005,0.8123213060688141
Customer_2747,Product_014;Product_012;Product_020,Product_020,0.8483516897669203
Customer_2748,Product_006,Product_011,0.8168128480774631
Customer_2749,Product_016;Product_002,Product_003,0.8315587726938444
Customer_2750,Product_017;Product_020,Product_015,0.9898290895347772
Customer_2751,Product_010;Product_008,Product_018,0.7238177799938149
Customer_2752,Product_003;Product_020;Product_009,Product_013,0.7793844434310386
Customer_2753,Product_009,Product_002,0.7567756831009638
Customer_2754,Product_006;Product_017,Product_004,0.763765638912127
Customer_2755,Product_005;Product_013;Product_012,Product_014,0.7839219923225315
Customer_2756,Product_008;Product_017,Product_010,0.9509680224196815
Customer_2757,Product_011,Product_004,0.9006791342901872
Customer_2758,Product_015,Product_017,0.9102107313051331
Customer_2759,Product_002,Product_008,0.7356961928858249
Customer_2760,Product_018,Product_003,0.8538280284148244
Customer_2761,Product_007;Product_010,Product_018,0.8974248362515336
Customer_2762,Product_013,Product_016,0.9923270827959
Customer_2763,Product_004;Product_019,Product_014,0.7434335149971554
Customer_2764,Product_001;Product_004;Product_016,Product_006,0.8477938434289565
Customer_2765,Product_016,Product_008,0.8176045981682244
Customer_2766,Product_006,Product_004,0.9902067286332463
Customer_2767,Product_020,Product_018,0.8036927401492558
Customer_2768,Product_001,Product_004,0.8576980181014292
Customer_2769,Product_003;Product_017;Product_013,Product_007,0.9746432683243924
Customer_2770,Product_003;Product_006;Product_001,Product_001,0.9150490845702752
Customer_2771,Product_003;Product_011,Product_013,0.707872105381955
Customer_2772,Product_010,Product_003,0.7460360989027557
Customer_2773,Product_002,Product_009,0.778027456812093
Customer_2774,Product_013;Product_007;Product_020,Product_003,0.9415925090768484
Customer_2775,Product_004,Product_017,0.8126022422387491
Customer_2776,Product_016,Product_007,0.7953435265277731
Customer_2777,Product_003;Product_002,Product_005,0.9759839641701047
Customer_2778,Product_018;Product_013,Product_010,0.7507735557023804
Customer_2779,Product_001;Product_015;Product_017,Product_002,0.8230550471958283
Customer_2780,Product_004,Product_008,0.922000019694796
Customer_2781,Product_014;Product_017;Product_018,Product_020,0.9314754215614658
Customer_2782,Product_015;Product_003,Product_006,0.8577468360370265
Customer_2783,Product_013;Product_019;Product_008,Product_020,0.8104748460546514
Customer_2784,Product_001;Product_010;Product_007,Product_003,0.8387218138391997
Customer_2785,Product_004,Product_012,0.7379470563510591
Customer_2786,Product_014;Product_007;Product_001,Product_011,0.726318258333624
Customer_2787,Product_019;Product_002;Product_005,Product_011,0.8113641052833477
Customer_2788,Product_003;Product_019,Product_016,0.9916882389884567
